Kód_obce;volebný_obvod;poradie_na_hlasovacom lístku;meno;priezvisko;titul;vek;povolanie;strany;počet hlasov
528447;1;4;Alexander;Fedor;Ing.;48;štátny zamestnanec;145;1120
528447;1;5;Peter;Furik;Ing.;57;referent;145;1129
528447;1;6;György;Hogya;;66;dôchodca;119;463
528447;1;7;Zoltán;Illés;Ing.;38;súkromný podnikateľ;145;1187
528447;1;8;Gabriel;Leczo;Mgr.;41;dozorca prevádzky;136;240
528447;1;9;Alžbeta;Mátéová;MUDr.;60;doktorka;145;1349
528447;1;10;Gita;Nagyová;MUDr.;44;doktorka;145;1146
528447;1;11;Peter;Pandy;JUDr.;46;advokát;145;1348
528447;1;12;Gejza;Sačko;;62;generálny riaditeľ;145;1102
528447;1;13;Ladislav;Szunyog;Ing.;56;manažér;145;649
528447;1;14;Peter;Šohajda;;41;železničiar;119;472
528447;1;15;Peter;Tancsák;Ing.;33;súkromný podnikateľ;145;926
528447;1;16;Dionýz;Tóth;Ing.;51;manažér CZT;001;769
528447;1;17;Mária;Tóthová;;44;realitná špecialistka;111;182
528447;1;18;Gabriela;Zvolenská;PaedDr.;66;dôchodkyňa;001;736
528447;1;19;Jozef;Želinský;Ing.;36;zástupca primátora;145;1523
528455;1;1;Matej;Kaňuch;;31;referent MTZ;132;91
528455;1;2;Michal;Koritko;;54;robotník;106;114
528455;1;3;Františka;Koritková;;58;radkyňa;111;106
528455;1;4;Ján;Korytko;;33;vedúci prác;106;119
528455;1;5;Marcel;Rozman;;39;SZČO;106;92
528455;1;6;Ľubomír;Tomko;;48;majster výroby;106;83
528455;1;7;Jaroslav;Voroňak;;63;vodič;136;31
528463;1;1;Katarína;Dezsőová;;41;kaderníčka;106;91
528463;1;2;Róbert;Hires;;43;nakladač železnej armatúry;001;29
528463;1;3;Mária;Ivančová;Mgr.;38;terénna sociálna pracovníčka;135;59
528463;1;4;Július;Juhász;;42;strojník;001;58
528463;1;5;Ľubica;Koldušová;;43;podnikateľka;001;50
528463;1;6;René;Majoros;;25;nezamestnaný;001;60
528463;1;7;Szabolcs;Mikula;;41;šofér;106;70
528463;1;8;Zuzana;Oláhová;Mgr.;45;učiteľka;001;80
528463;2;1;Beáta;Csanak;RNDr.;38;laborantka;145;82
528463;2;2;Natália;Hornyáková;;49;radkyňa;001;54
528463;2;3;Jozef;Németh;;28;rušňovodič;145;99
528463;2;4;Peter;Oláh;;50;súkromný podnikateľ;145;111
528463;2;5;Peter;Vaľko;;42;hasič;001;86
528471;1;1;Martin;Bobok;Ing.;46;vedúci výroby;111;290
528471;1;2;Marek;Gajdošoci;MUDr.;49;lekár;111;527
528471;1;3;Matúš;Gizela;Ing.;28;vodič;111;212
528471;1;4;Štefan;Gizela;Ing.;35;SZČO;136;322
528471;1;5;Marek;Herteľ;;45;zamestnanec ŽSR;109;254
528471;1;6;Vladimír;Klima;;55;predák vodného hospodárstva;106;245
528471;1;7;Miroslav;Kora;;64;dôchodca;106;194
528471;1;8;Ľubica;Lachvajderová;;52;pedagogička;136;272
528471;1;9;Lukáš;Maďoran;;36;štátna služba;001;242
528471;1;10;Mikuláš;Maťaš;;45;štátny zamestnanec;001;287
528471;1;11;Jozef;Tomko;Ing.;49;vedúci zamestnanec;132;271
528480;1;1;Jozef;Borčík;;50;živnostník;001;104
528480;1;2;Dávid;Danko;;26;vedúci lesného obvodu;001;117
528480;1;3;Renáta;Fedorová;;75;dôchodkyňa;108;7
528480;1;4;Miroslav;Havrilčák;Bc.;46;živnostník;001;118
528480;1;5;Daniel;Kolesár;;52;vodič;001;105
528480;1;6;Jana;Kučmová;Ing.;40;staršia referentka pre riadenie referentov;001;78
528480;1;7;Michal;Kuruc;;59;strojník;132;53
528480;1;8;Marcela;Šimková;Mgr.;54;sociálna pracovníčka;001;53
528498;1;1;Juraj;Bodnár;;56;šamotár;145;104
528498;1;2;Melinda;Erdélyi Török;Ing.;34;office manager;114;46
528498;1;3;Marián;Garanyi;;45;vodič;001;125
528498;1;4;Ladislav;Kozma;;38;udržbár/mechanik;001;84
528498;1;5;Alexander;Palcu;;55;pomocný vychovávateľ;001;105
528498;1;6;Silvia;Pósová;;51;poštová doručovateľka;145;50
528498;1;7;Tomáš;Szabó;Ing.;35;SHR;111;45
528498;1;8;Tibor;Varga;;30;živnostník;001;62
528498;1;9;Viktória;Varga;;45;vychovávateľka;001;61
528501;1;1;Zuzana;Čikošová;;29;nezamestnaná;134;53
528501;1;2;Miroslav;Egreši;;63;dôchodca;136;113
528501;1;3;Ján;Fedor;;31;vodič;136;86
528501;1;4;Gejza;Himaľ;;56;invalidný dôchodca;136;136
528501;1;5;Monika;Horváthová;Bc.;23;študentka;134;89
528501;1;6;Marek;Hric;;44;zámočník;106;154
528501;1;7;Jozef;Hrinko;;60;agent prechodovej kancelárie;111;162
528501;1;8;Marcel;Hrinko;;51;živnostník;136;260
528501;1;9;Michal;Hrinko;Mgr.;73;dôchodca;136;177
528501;1;10;Ladislav;Katančík;;60;vodič;145;117
528501;1;11;Ján;Popik;;57;invalidný dôchodca;135;89
528501;1;12;Vladimír;Rostáš;;58;invalidný dôchodca;104;63
528501;1;13;Martin;Spurný;;38;živnostník;104;97
528501;1;14;Ján;Tancoš;;37;závozník;104;58
528501;1;15;Rudolf;Turko;;25;asistent učiteľa;135;137
528501;1;16;Monika;Turková;;56;pracovníčka SBS;134;48
528501;1;17;Dávid;Vasiľ;;27;robotník;104;64
528501;1;18;Július;Záboj;;51;vodič;104;106
528501;1;19;Ladislav;Záboly;;58;hlavný majster špeciálnych zariadení;145;119
528510;1;1;Jozef;Ádi;;61;nezamestnaný;001;169
528510;1;2;Eva;Binová;;49;podnikateľka;145;334
528510;1;3;Tamás;Bodzás;Ing.;52;hlavný operátor;145;379
528510;1;4;Marek;Dobránsky;;42;rušňovodič;145;378
528510;1;5;László;Farkas;;68;vedúci hospodárskeho dvora;145;287
528510;1;6;Tibor;Györgyfi;;66;dôchodca;001;177
528510;1;7;Tibor;Györgyfi;;39;vedúci prevádzky;119;114
528510;1;8;Jozef;Gyüre;;72;elektrikár;001;143
528510;1;9;Zoltán;Ilko;Mgr.;35;projektový manažér;145;306
528510;1;10;Csaba;Iván;;45;železničiar- výpravca;001;143
528510;1;11;Beáta;Jankovičová;;49;administratívna pracovníčka;001;108
528510;1;12;Mikuláš;Jelinek;;72;dôchodca;136;131
528510;1;13;Mikuláš;Jelínek;;50;invalidný dôchodca;106;98
528510;1;14;Gabriella;Kálmán;RNDr., PhD.;36;pedagogička;145;312
528510;1;15;Jozef;Kožej;;49;robotník;106;117
528510;1;16;Miroslav;Kožej;;39;posunovač;106;123
528510;1;17;Karol;Lévai;;59;dôchodca;136;103
528510;1;18;Ladislav;Magyar;;32;zdravotnícky záchranár;001;276
528510;1;19;Pavol;Štofko;;59;zamestnanec firmy;145;396
528510;1;20;Diana;Vaškiová;;20;študentka;152;13
528510;1;21;Gabriel;Zelei;;61;vodič;136;176
528528;1;1;Ján;Chálka;;42;vojak;001;66
528528;1;2;Matúš;Kováč;Mgr.;39;policajt;001;52
528528;1;3;Michal;Lacko;;53;živnostník;111;68
528528;1;4;Jozef;Podracký;;40;elektromontér;001;72
528528;1;5;Lukáš;Prega;Mgr.;34;referent pre regionálny rozvoj;001;79
528528;1;6;Miroslav;Tej;Bc.;38;rušňovodič;001;81
528536;1;1;Ján;Bejda;Ing.;37;IT projektový manažér;109;101
528536;1;2;Erika;Bejdová;;50;nezamestnaná;111;85
528536;1;3;Ján;Čeľovský;;57;szčo;111;71
528536;1;4;Monika;Čižmáriková;Mgr.;48;referentka;136;71
528536;1;5;Ján;Frajkor;;62;konateľ firmy;106;80
528536;1;6;Martin;Jenčík;Ing.;34;konateľ;111;143
528536;1;7;Ivan;Jenčík;;45;vozmajster;136;126
528536;1;8;Antónia;Kaňuchová;;38;kaderníčka;111;95
528536;1;9;František;Korytko;Ing.;45;obchodný riaditeľ, podnikateľ;111;120
528536;1;10;Martin;Koško;;48;riaditeľ firemného centra;111;55
528536;1;11;Ján;Maľuda;;39;konateľ s.r.o.;106;146
528536;1;12;Marcel;Maľuda;;44;SZČO;136;146
528536;1;13;Ján;Varga;;50;dispečer;111;93
528536;1;14;Klaudia;Vargová;Ing.;26;payroll specialist;152;76
528544;1;1;Štefan;Balogh;;49;výsluhový dôchodca;145;220
528544;1;2;Juraj;Bonfordi;;49;podnikateľ;145;105
528544;1;3;Melinda;Csonka;;49;majsterka prevádzky;145;158
528544;1;4;Tibor;Czető;;68;dôchodca;145;155
528544;1;5;Anton;Erős;;59;traťový robotník;145;134
528544;1;6;Monika;Fazekasová;Mgr.;47;učiteľka;001;189
528544;1;7;Bence Endre;Hajdók;;27;podnikateľ;145;105
528544;1;8;Csaba;Proscsák;;51;kontrolór trati;001;181
528544;1;9;Ladislav;Rebres;;55;strojník;145;174
528544;1;10;Tibor;Sáradi;Ing.;58;pedagóg;145;227
528544;1;11;Erik;Téglás;;43;podnikateľ;145;141
528552;1;1;Árpád;Asszonyi;Ing.;59;učiteľ elektrotechnických odborných predmetov;145;254
528552;1;2;Zsolt;Balasi;;48;strojný zámočník;145;286
528552;1;3;Robert;Kendi;;36;predavač;145;319
528552;1;4;Tomáš;Kis-Berta;;29;elektromontér;145;275
528552;1;5;Szabolcs;Kolesár;;37;traktorista;145;279
528552;1;6;Ladislav;Sirgely;;60;majster;145;248
528552;1;7;Alexander;Sohajda;;38;posunovač;145;250
528552;1;8;Tibor;Sohajda;;48;elektromontér;145;264
528552;1;9;Csaba;Varkonda;;37;signalista;145;238
528561;1;1;Eleonóra;Bányácski;;45;účtovníčka;001;106
528561;1;2;Vincent;Furik;;62;SZČO;145;54
528561;1;3;Ladislav;Görög;;49;vodič;001;72
528561;1;4;Štefan;Kaško;;43;elektromontér;145;124
528561;1;5;Ladislav;Kiss;Ing.;44;vedúci pracoviska ŽSR;145;154
528561;1;6;Alexander;Máté;;46;podnikateľ,konateľ FIRMY;136;63
528561;1;7;Eszter;Máté Csatlósová;Ing.;32;inžinierka dopravy;145;94
528561;1;8;Zsolt;Szabó;Mgr.;49;učiteľ;001;78
528561;1;9;Štefan;Veres;;46;údržbár;145;84
528579;1;1;Attila;Badžo;;48;nezamestnaný;108;42
528579;1;2;Róbert;Czap;;52;kontrolór trate;145;93
528579;1;3;Eleonóra;Kusnyírová;;54;vychovávateľka;145;79
528579;1;4;Vojtech;Lebega;;56;nezamestnaný;001;82
528579;1;5;Donát;Pihulič;;47;podnikateľ;001;142
528579;1;6;Marian;Pogáň;;61;výpravca vlakov;145;83
528579;1;7;Július;Szalai;;44;hasič-záchranár;001;100
528579;1;8;Štefan;Szalontai;;53;nezamestnaný;145;100
528579;1;9;Vincent;Tóth;;47;verejná správa - mestský policajt;001;120
528579;1;10;Zoltán;Troško;;36;nezamestnaný;145;73
528579;2;1;Arpád;Ády;;58;nezamestnaný;108;0
528579;2;2;Juraj;Čalfa;;67;dôchodca;106;33
528579;2;3;Nikoleta;Dargajová;;33;operátorka;145;14
528579;2;4;Jaroslav;Oršovský;;63;dôchodca;106;8
528579;2;5;Zsolt;Szabó;;46;strážnik;145;41
528587;1;1;Juraj;Baňas;;43;konateľ;001;145
528587;1;2;Róbert;Barna;;42;odlievač;001;65
528587;1;3;Milan;Ceran;;51;podnikateľ;001;127
528587;1;4;Marian;Dolgoš;;52;záchranár;136;265
528587;1;5;Ľudmila;Dudašková;Ing., Mgr.;54;učiteľka;111;198
528587;1;6;Jana;Dulinová;;54;vychovávateľka;001;114
528587;1;7;Matúš;Eperješi;Mgr.;41;account manager;135;167
528587;1;8;Pavol;Filip;;38;živnostník;001;120
528587;1;9;Tomáš;Gergeľ;;22;študent;106;201
528587;1;10;Kamil;Gore;;40;živnostník;001;148
528587;1;11;Roman;Gore;Ing.;40;špecialista tratí a stavieb;001;120
528587;1;12;Marek;Halkai;;45;predák;111;110
528587;1;13;Michal;Handura;;44;živnostník;001;203
528587;1;14;Marek;Horňák;;49;živnostník;111;140
528587;1;15;Peter;Kolesár;Mgr.,  MBA;50;inšpektor práce;001;400
528587;1;16;Ján;Koščo;Ing.;57;námestník prednostu železničnej stanice;106;80
528587;1;17;Ján;Kremenák;Bc.;48;prednosta strediska prevádzky opráv;111;193
528587;1;18;Jozef;Orenič;;65;dôchodca;111;158
528587;1;19;Valéria;Orosová;;44;administratívna pracovníčka pre sklady a logistiku;001;268
528587;1;20;Emília;Širotníková;Mgr.;46;učiteľka;001;338
528587;1;21;Marek;Tokár;;49;skladník;001;67
528587;1;22;Mikuláš;Uporský;;52;kontrolór;136;159
528587;1;23;Marek;Vaľovský;;38;elektromontér;106;164
528587;1;24;Ľuboš;Venglarčik;;52;mechanik;136;127
528587;1;25;Ľuboslav;Voloch;;47;vozmajster;001;79
528587;1;26;Veronika;Volochová;;35;reštaurátorka;001;110
528587;1;27;Matej;Voroňák;;29;hasič;001;209
528595;1;1;Martin;Barto;Ing., CSc.;64;poradca generálneho riaditeľa potravinárskeho podniku;128,111,118,117,152,153;388
528595;1;2;Ján;Daniž;Mgr.;50;psychológ;139,103,120,146;111
528595;1;3;Anna;Dojčánová;Mgr.;60;novinárka, poslankyňa miestneho zastupiteľstva;147,124;803
528595;1;4;Martina;Dulajová;PhDr.;43;podnikateľka;139,103,120,146;84
528595;1;5;Marek;Fedor;Mgr.;45;právnik;106;184
528595;1;6;Veronika;Frtúsová;Bc.;24;režisérka a copywriterka;147,124;689
528595;1;7;Katarína;Hatráková;PhDr.;47;poslankyňa parlamentu;110;108
528595;1;8;Jana;Jakubovská;;33;projektová špecialistka;141;225
528595;1;9;Igor;Just;Ing.;35;projektový manažér v stavebníctve;147,124;807
528595;1;10;Halina;Makovníková;Mgr.;40;advokátka;128,111,118,117,152,153;256
528595;1;11;Andrej;Martinka;Mgr., LL.M.;33;právnik;135,104,145;83
528595;1;12;Vladimír;Palko;Mgr.;41;historik;110;219
528595;1;13;Peter;Paulis;Mgr.;36;technický riaditeľ v IT startupe, programátor;128,111,118,117,152,153;299
528595;1;14;Sven;Šovčík;Mgr.;52;projektový manažér;141;435
528595;2;1;Miroslava;Babčanová;Mgr.;52;projektová manažérka;141;261
528595;2;2;Ivan;Basoš;;45;obchodný zástupca nadnárodnej spoločnosti;141;96
528595;2;3;Jozef;Čillo;Bc.;30;kreatívec freelancer a podnikateľ v gastro oblasti;147,124;593
528595;2;4;Mária;Dovalová;Bc.;45;živnostníčka;139,103,120,146;79
528595;2;5;Branislav;Fábry;;37;kontrolór výroby, športovec;135,104,145;46
528595;2;6;Tomáš;Gál;PhDr., Ing., PhD.;44;vysokoškolský učiteľ;128,111,118,117,152,153;266
528595;2;7;Richard;Kravec;Mgr.;44;prekladateľ, učiteľ;135,104,145;59
528595;2;8;Diana;Mareková Theizlová;;53;podnikateľka;128,111,118,117,152,153;217
528595;2;9;Peter;Osuský;MUDr., CSc.;69;poslanec parlamentu;128,111,118,117,152,153;367
528595;2;10;Petr;Skalník;Ing.;52;konzultant, poslanec miestneho zastupiteľstva;147,124;590
528595;2;11;Miloš;Sušarský;JUDr., Ing., LL.M.;57;podnikateľ;125;104
528595;2;12;Monika;Šmondrková;Mgr.;30;marketingová manažérka;147,124;478
528595;2;13;Romana;Tabák;Bc.;31;poslankyňa parlamentu;135,104,145;72
528595;2;14;Andrea;Trebuľová;Ing., PhD.;42;ekonómka;106;105
528595;2;15;Andrej;Trnovec;RNDr.;59;manažér;131;71
528595;2;16;Miroslav;Tullner;Ing.;40;krízový manažér;136;121
528595;2;17;Tomáš;Vorobjov;;38;astronóm;141;186
528595;3;1;Jozef;Bača;Ing., PhD.;57;pedagóg;105;51
528595;3;2;Miroslava;Bátovská;Bc.;47;projektová manažérka;139,103,120,146;119
528595;3;3;Matej;Beňuška;;35;majiteľ PA agentúry;147,124;524
528595;3;4;Ľubomír;Boháč;Ing. arch.;65;architekt, urbanista;128,111,118,117,152,153;212
528595;3;5;Mária;Fábryová;;67;knihovníčka;135,104,145;24
528595;3;6;Alen;Horecký;Ing.;55;finančník;106;78
528595;3;7;Martin;Hutta;Mgr.;34;právnik;141;237
528595;3;8;Andrej;Jaroš;Mgr.;43;kunsthistorik / kurátor, galerista;147,124;539
528595;3;9;Oskar;Kaman;Ing.;40;ekonóm;139,103,120,146;60
528595;3;10;Martina;Králiková;PaedDr.;45;pedagogička;136;130
528595;3;11;Eliška;Kubíková;doc. et. doc., MUDr., PhD., MPH;63;lekárka;106;102
528595;3;12;Ľubomír;Lapšanský;Ing. arch.;67;projektant;128,111,118,117,152,153;120
528595;3;13;Halka;Ležovičová;MUDr.;68;lekárka, primárka;128,111,118,117,152,153;297
528595;3;14;Zuzana;Luhová;Ing.;56;podnikateľka;116;74
528595;3;15;Teo;Nagy;Bc.;25;humánny ekológ;135,104,145;44
528595;3;16;Radoslav;Števčík;Mgr.;52;tajomník filozofickej fakulty;141;495
528595;3;17;Matej;Vagač;Ing.;54;stavebný inžinier, mestský a miestny poslanec;147,124;727
528595;3;18;Miroslav;Vetrík;;47;organizátor korunovačných slávností;154;162
528595;4;1;Anna;Andrejuvová;Mgr.;42;právnička, politologička;128,111,118,117,152,153;269
528595;4;2;Zuzana;Budská;JUDr.;45;advokátka;135,104,145;103
528595;4;3;Ivan;Bútora;Bc.;40;odborný referent v oblasti dopravy;147,124;911
528595;4;4;Milena;Gaálová;Mgr.;40;právnička;147,124;700
528595;4;5;Dalibor;Gergeľ;PharmDr., PhD.;58;vedecký pracovník v oblasti medicíny;141;285
528595;4;6;Maroš;Korman;Mgr.;34;obchodný špecialista pre podnikové systémy;147,124;724
528595;4;7;Ľubica;Muránska;;59;samostatne zárobkovo činná osoba;128,111,118,117,152,153;237
528595;4;8;Jana;Španková;Ing.;58;vedúca oddelenia dopravy a životného prostredia;141;539
528595;4;9;Peter;Tatár;MUDr., CSc.;69;lekár;139,103,120,146;240
528595;4;10;Monika;Vašečková;Mgr.;45;zdravotná sestra;143;178
528595;4;11;Marcel;Vašš;Ing.;48;marketér;139,103,120,146;68
528595;4;12;Miroslav;Vrábel;Mgr. arch.;56;architekt, vicestarosta;128,111,118,117,152,153;305
528595;5;1;Oliver;Baumann;;26;riaditeľ spoločnosti;106;110
528595;5;2;Michal;Bucek;MUDr.;67;lekár;139,103,120,146;113
528595;5;3;Michal;Čambal;;43;obchodník;154;109
528595;5;4;Róbert;Grožaj;Ing. arch.;46;architekt;139,103,120,146;172
528595;5;5;Boris;Hochel;Ing. arch.;50;architekt;147,124;906
528595;5;6;Michaela;Hornáčková;;32;asistentka;154;73
528595;5;7;Barbora;Hříchová;Mgr.;42;advokátka;141;183
528595;5;8;Dana;Kleinert;Mgr. art.;48;dizajnérka a konzultantka projektov, poslankyňa miestneho zastupiteľstva;147,124;867
528595;5;9;Tomáš;Oparty;Mgr.;41;štátny tajomník ministerstva;128,111,118,117,152,153;172
528595;5;10;Barbora;Oráčová;PaedDr., PhD.;50;poslankyňa mestskej časti, odborná koordinátorka projektu v oblasti sociálnych služieb;001;624
528595;5;11;Patrik;Schwarcz;Bc., MBA;30;manažér;141;140
528595;5;12;Peter;Sokol;Ing.;63;dôchodca;116;104
528595;5;13;Lukáš;Teren;Mgr. art.;35;kameraman;147,124;755
528595;5;14;Róbert;Thomas;Ing., PhD.;39;ekonóm;139,103,120,146;120
528595;5;15;Martina;Uličná;Mgr.;48;učiteľka, vicestarostka;128,111,118,117,152,153;613
528595;5;16;Svetlana;Waradzinová;doc., Mgr. art.;48;vedúca oddelenia kultúry samosprávneho kraja, kultúrna manažérka a dramaturgička;128,111,118,117,152,153;224
528595;6;1;Michal;Babčan;Bc.;49;umelec;119;122
528595;6;2;Juraj;Berdis;Ing. arch., PhD.;43;architekt, urbanista;139,103,120,146;132
528595;6;3;Adam;Berka;Mgr. art.;40;architekt, poslanec mestského a miestneho zastupiteľstva;147,124;824
528595;6;4;Ondrej;Dostál;Mgr.;51;právnik, sociológ, štátny tajomník ministerstva zaoberajúceho sa spravodlivosťou;128,111,118,117,152,153;469
528595;6;5;Damask;Gruska;doc., RNDr., PhD.;60;vysokoškolský učiteľ;141;231
528595;6;6;Erik;Illéš;Mgr.;33;finančný analytik;147,124;644
528595;6;7;Ingrid;Ištóková;Mgr. art.;59;pedagogička;139,103,120,146;79
528595;6;8;Gabriel;Kollár;Ing.;70;podnikateľ;142;36
528595;6;9;Monika;Kormúthová;Mgr.;49;riaditeľka autistického centra, neziskovej organizácie;141;290
528595;6;10;Milan;Lopašovský;PharmDr.;59;diplomat;142;66
528595;6;11;Daniela;Michaličová;Ing.;44;manažérka;128,111,118,117,152,153;181
528595;6;12;Milena;Minichová;Mgr. art.;40;herečka;142;59
528595;6;13;Tomáš;Murgaš;Mgr.;37;obchodný riaditeľ;147,124;599
528595;6;14;Loretta;Pinke;PhDr.;26;študentka;106;90
528595;6;15;Tomáš;Pokorný;Ing.;35;stavebný dozor;116;113
528595;6;16;Peter;Reiner;MUDr., CSc.;73;klinický mikrobiológ;128,111,118,117,152,153;215
528595;6;17;Peter;Ružinský;;54;podnikateľ;116;92
528595;7;1;Nina;Borguľová Maliti;Ing.;41;podnikateľka;106;250
528595;7;2;Zuzana;Demjanová;;32;baristka, občianska aktivistka;128,111,118,117,152,153;242
528595;7;3;Milena;Fejérová;MgA.;61;mediálna manažérka, mediátorka;139,103,120,146;109
528595;7;4;Martin;Gajdoš;Ing. arch.;44;architekt;139,103,120,146;603
528595;7;5;Táňa;Gundová;Mgr.;47;právnička, šéfredaktorka časopisu;141;373
528595;7;6;Petra;Hitková;Mgr., PhD.;47;vysokoškolská pedagogička, poslankyňa miestneho zastupiteľstva;147,124;1527
528595;7;7;Lívia;Hrašková;Mgr.;58;marketingová špecialistka;141;262
528595;7;8;Veronika;Jankovičová;Mgr., MSc.;45;občianska aktivistka, žurnalistka;128,111,118,117,152,153;429
528595;7;9;Marián;Kulich;Mgr.;45;manažér v oblasti IT;147,124;1480
528595;7;10;Naďa;Lazarová;Mgr.;60;redaktorka, novinárka;119;159
528595;7;11;Ján;Mackovič;Ing. arch.;63;pamiatkar;141;411
528595;7;12;Juraj;Mikulášek;Mgr.;43;finančný manažér, poslanec miestneho zastupiteľstva;147,124;1366
528595;7;13;Anton;Molnár;Ing.;44;hovorca a riaditeľ komunikácie;143;199
528595;7;14;Valéria;Pokorná;;69;dôchodkyňa;141;238
528595;7;15;Milan;Remiš;RNDr.;46;projektový manažér;128,111,118,117,152,153;272
528595;7;16;Michal;Sládek;Mgr. art., PhD.;38;architekt;147,124;1373
528595;7;17;Martin;Winkler;Mgr.;47;manažér;128,111,118,117,152,153;444
528595;8;1;Peter;Blaškovitš;Ing.;44;generálny riaditeľ;128,111,118,117,152,153;281
528595;8;2;Viliam;Denko;Ing.;72;ekonóm;139,103,120,146;65
528595;8;3;Richard;Guzman;Mgr. art.;39;učiteľ, dizajnér, podnikateľ;141;292
528595;8;4;Renáta;Józsová;Mgr.;49;šéfredaktorka časopisu;147,124;908
528595;8;5;Miroslav;Kollár;Ing., Mgr., MPH;73;občiansky aktivista, vysokoškolský učiteľ;136;235
528595;8;6;Dušan;Kozovský;Ing., PhD.;49;odborník na verejnú správu a financie;136;209
528595;8;7;Ladislav;Mészáros;BBA;30;ekonóm;141;151
528595;8;8;Dana;Michálková;Ing.;50;učiteľka, mediátorka;139,103,120,146;139
528595;8;9;Samuel;Ondrek;;32;konzultant pre malých podnikateľov, páleničiar destilátov a certifikovaný senzor;147,124;924
528595;8;10;Albert;Otruba;Ing., PhD.;58;člen klubu otcov pri základnej škole, kapitalista na polovičný úväzok;128,111,118,117,152,153;218
528595;8;11;Katarína;Šustáková;JUDr.;31;právnička;141;256
528595;8;12;Martin;Švec;Ing.;49;projektant;147,124;1042
528595;8;13;Michal;Želonka;Mgr.;25;právnik;128,111,118,117,152,153;157
528609;1;1;Miroslav;Bačo;Ing.;49;podnikateľ;001;157
528609;1;2;Vladimíra;Bačová;Mgr.;35;pedagogická asistentka;001;99
528609;1;3;Jaroslav;Cihi;;55;tavič;136;91
528609;1;4;Darina;Čukátová;;62;sanitárka;111;291
528609;1;5;Peter;Džudža;;33;žeriavnik;001;111
528609;1;6;Pavol;Franko;;50;elektrikár;111;307
528609;1;7;Tibor;Horváth;;18;študent;001;138
528609;1;8;Ján;Kaduk;Ing.;46;podnikateľ;136;303
528609;1;9;Lukáš;Kobzoš;;35;návestný majster;106;233
